RA,STATE,AGE5P,AGE5P_RA,INGP,IEO,ENGLP,OCCP,N
3,2,1,3,1,10,2,8,0
3,2,1,3,1,10,2,9,0
3,2,1,3,1,10,3,10,0
3,2,1,3,1,10,3,1,0
3,2,1,3,1,10,3,2,0
3,2,1,3,1,10,3,3,0
3,2,1,3,1,10,3,4,0
3,2,1,3,1,10,3,5,0
3,2,1,3,1,10,3,6,0
3,2,1,3,1,10,3,7,0
3,2,1,3,1,10,3,8,0
3,2,1,3,1,10,3,9,0
3,2,2,6,0,1,4,10,0
3,2,2,6,0,1,4,1,0
3,2,2,6,0,1,4,2,0
3,2,2,6,0,1,4,3,0
3,2,2,6,0,1,4,4,0
3,2,2,6,0,1,4,5,0
3,2,2,6,0,1,4,6,0
3,2,2,6,0,1,4,7,0
3,2,2,6,0,1,4,8,0
3,2,2,6,0,1,4,9,3
3,2,2,6,0,1,1,10,19
3,2,2,6,0,1,1,1,66
3,2,2,6,0,1,1,2,41
3,2,2,6,0,1,1,3,499
3,2,2,6,0,1,1,4,49
3,2,2,6,0,1,1,5,24
3,2,2,6,0,1,1,6,101
3,2,2,6,0,1,1,7,161
3,2,2,6,0,1,1,8,318
3,2,2,6,0,1,1,9,430
3,2,2,6,0,1,2,10,0
3,2,2,6,0,1,2,1,5
3,2,2,6,0,1,2,2,0
3,2,2,6,0,1,2,3,10
3,2,2,6,0,1,2,4,0
3,2,2,6,0,1,2,5,0
3,2,2,6,0,1,2,6,0
3,2,2,6,0,1,2,7,0
3,2,2,6,0,1,2,8,16
3,2,2,6,0,1,2,9,16
3,2,2,6,0,1,3,10,0
3,2,2,6,0,1,3,1,0
3,2,2,6,0,1,3,2,0
3,2,2,6,0,1,3,3,0
3,2,2,6,0,1,3,4,0
3,2,2,6,0,1,3,5,0
3,2,2,6,0,1,3,6,0
3,2,2,6,0,1,3,7,0
3,2,2,6,0,1,3,8,9
3,2,2,6,0,1,3,9,7
3,2,2,6,0,2,4,10,0
3,2,2,6,0,2,4,1,0
3,2,2,6,0,2,4,2,0
3,2,2,6,0,2,4,3,0
3,2,2,6,0,2,4,4,0
3,2,2,6,0,2,4,5,0
3,2,2,6,0,2,4,6,0
3,2,2,6,0,2,4,7,0
3,2,2,6,0,2,4,8,6
3,2,2,6,0,2,4,9,0
3,2,2,6,0,2,1,10,15
3,2,2,6,0,2,1,1,65
3,2,2,6,0,2,1,2,42
3,2,2,6,0,2,1,3,467
3,2,2,6,0,2,1,4,48
3,2,2,6,0,2,1,5,17
3,2,2,6,0,2,1,6,76
3,2,2,6,0,2,1,7,155
3,2,2,6,0,2,1,8,245
3,2,2,6,0,2,1,9,329
3,2,2,6,0,2,2,10,0
3,2,2,6,0,2,2,1,0
3,2,2,6,0,2,2,2,10
3,2,2,6,0,2,2,3,4
3,2,2,6,0,2,2,4,5
3,2,2,6,0,2,2,5,0
3,2,2,6,0,2,2,6,0
3,2,2,6,0,2,2,7,0
3,2,2,6,0,2,2,8,0
3,2,2,6,0,2,2,9,11
3,2,2,6,0,2,3,10,0
3,2,2,6,0,2,3,1,0
3,2,2,6,0,2,3,2,0
3,2,2,6,0,2,3,3,0
3,2,2,6,0,2,3,4,0
3,2,2,6,0,2,3,5,0
3,2,2,6,0,2,3,6,0
3,2,2,6,0,2,3,7,0
3,2,2,6,0,2,3,8,10
3,2,2,6,0,2,3,9,8
3,2,2,6,0,3,4,10,0
3,2,2,6,0,3,4,1,0
3,2,2,6,0,3,4,2,0
3,2,2,6,0,3,4,3,0
3,2,2,6,0,3,4,4,0
3,2,2,6,0,3,4,5,0
3,2,2,6,0,3,4,6,0
3,2,2,6,0,3,4,7,0
3,2,2,6,0,3,4,8,0
3,2,2,6,0,3,4,9,0
3,2,2,6,0,3,1,10,5
3,2,2,6,0,3,1,1,45
3,2,2,6,0,3,1,2,47
3,2,2,6,0,3,1,3,362
3,2,2,6,0,3,1,4,42
3,2,2,6,0,3,1,5,23
3,2,2,6,0,3,1,6,56
3,2,2,6,0,3,1,7,96
3,2,2,6,0,3,1,8,166
3,2,2,6,0,3,1,9,217
3,2,2,6,0,3,2,10,0
3,2,2,6,0,3,2,1,0
3,2,2,6,0,3,2,2,0
3,2,2,6,0,3,2,3,3
3,2,2,6,0,3,2,4,0
3,2,2,6,0,3,2,5,0
3,2,2,6,0,3,2,6,0
3,2,2,6,0,3,2,7,0
3,2,2,6,0,3,2,8,11
3,2,2,6,0,3,2,9,8
3,2,2,6,0,3,3,10,0
3,2,2,6,0,3,3,1,0
3,2,2,6,0,3,3,2,0
3,2,2,6,0,3,3,3,0
3,2,2,6,0,3,3,4,0
3,2,2,6,0,3,3,5,0
3,2,2,6,0,3,3,6,0
3,2,2,6,0,3,3,7,0
3,2,2,6,0,3,3,8,0
3,2,2,6,0,3,3,9,0
3,2,2,6,0,4,4,10,0
3,2,2,6,0,4,4,1,0
3,2,2,6,0,4,4,2,0
3,2,2,6,0,4,4,3,0
3,2,2,6,0,4,4,4,0
3,2,2,6,0,4,4,5,0
3,2,2,6,0,4,4,6,0
3,2,2,6,0,4,4,7,0
3,2,2,6,0,4,4,8,4
3,2,2,6,0,4,4,9,6
3,2,2,6,0,4,1,10,12
3,2,2,6,0,4,1,1,58
3,2,2,6,0,4,1,2,35
3,2,2,6,0,4,1,3,261
3,2,2,6,0,4,1,4,22
3,2,2,6,0,4,1,5,12
3,2,2,6,0,4,1,6,32
3,2,2,6,0,4,1,7,71
3,2,2,6,0,4,1,8,123
3,2,2,6,0,4,1,9,162
3,2,2,6,0,4,2,10,0
3,2,2,6,0,4,2,1,0
3,2,2,6,0,4,2,2,0
3,2,2,6,0,4,2,3,3
3,2,2,6,0,4,2,4,5
3,2,2,6,0,4,2,5,3
3,2,2,6,0,4,2,6,7
3,2,2,6,0,4,2,7,0
3,2,2,6,0,4,2,8,3
3,2,2,6,0,4,2,9,5
3,2,2,6,0,4,3,10,0
3,2,2,6,0,4,3,1,0
3,2,2,6,0,4,3,2,0
3,2,2,6,0,4,3,3,0
3,2,2,6,0,4,3,4,0
3,2,2,6,0,4,3,5,0
3,2,2,6,0,4,3,6,0
3,2,2,6,0,4,3,7,0
3,2,2,6,0,4,3,8,5
3,2,2,6,0,4,3,9,0
3,2,2,6,0,5,4,10,0
3,2,2,6,0,5,4,1,0
3,2,2,6,0,5,4,2,0
3,2,2,6,0,5,4,3,0
3,2,2,6,0,5,4,4,0
3,2,2,6,0,5,4,5,0
3,2,2,6,0,5,4,6,0
3,2,2,6,0,5,4,7,0
3,2,2,6,0,5,4,8,0
3,2,2,6,0,5,4,9,0
3,2,2,6,0,5,1,10,9
3,2,2,6,0,5,1,1,62
3,2,2,6,0,5,1,2,31
3,2,2,6,0,5,1,3,200
3,2,2,6,0,5,1,4,25
3,2,2,6,0,5,1,5,14
3,2,2,6,0,5,1,6,44
3,2,2,6,0,5,1,7,70
3,2,2,6,0,5,1,8,131
3,2,2,6,0,5,1,9,117
3,2,2,6,0,5,2,10,0
3,2,2,6,0,5,2,1,5
3,2,2,6,0,5,2,2,0
3,2,2,6,0,5,2,3,5
3,2,2,6,0,5,2,4,0
3,2,2,6,0,5,2,5,0
3,2,2,6,0,5,2,6,0
3,2,2,6,0,5,2,7,0
3,2,2,6,0,5,2,8,11
3,2,2,6,0,5,2,9,12
3,2,2,6,0,5,3,10,0
3,2,2,6,0,5,3,1,0
3,2,2,6,0,5,3,2,0
3,2,2,6,0,5,3,3,0
3,2,2,6,0,5,3,4,0
3,2,2,6,0,5,3,5,0
3,2,2,6,0,5,3,6,0
3,2,2,6,0,5,3,7,0
3,2,2,6,0,5,3,8,0
3,2,2,6,0,5,3,9,0
3,2,2,6,0,6,4,10,0
3,2,2,6,0,6,4,1,0
3,2,2,6,0,6,4,2,0
3,2,2,6,0,6,4,3,0
3,2,2,6,0,6,4,4,0
3,2,2,6,0,6,4,5,0
3,2,2,6,0,6,4,6,0
3,2,2,6,0,6,4,7,0
3,2,2,6,0,6,4,8,0
3,2,2,6,0,6,4,9,6
3,2,2,6,0,6,1,10,9
3,2,2,6,0,6,1,1,79
3,2,2,6,0,6,1,2,20
3,2,2,6,0,6,1,3,232
3,2,2,6,0,6,1,4,17
3,2,2,6,0,6,1,5,11
3,2,2,6,0,6,1,6,31
3,2,2,6,0,6,1,7,42
3,2,2,6,0,6,1,8,167
3,2,2,6,0,6,1,9,156
3,2,2,6,0,6,2,10,0
3,2,2,6,0,6,2,1,3
3,2,2,6,0,6,2,2,0
3,2,2,6,0,6,2,3,3
3,2,2,6,0,6,2,4,0
3,2,2,6,0,6,2,5,0
3,2,2,6,0,6,2,6,4
3,2,2,6,0,6,2,7,4
3,2,2,6,0,6,2,8,3
3,2,2,6,0,6,2,9,3
3,2,2,6,0,6,3,10,0
3,2,2,6,0,6,3,1,0
3,2,2,6,0,6,3,2,0
3,2,2,6,0,6,3,3,0
3,2,2,6,0,6,3,4,0
3,2,2,6,0,6,3,5,0
3,2,2,6,0,6,3,6,0
3,2,2,6,0,6,3,7,0
3,2,2,6,0,6,3,8,0
3,2,2,6,0,6,3,9,0
3,2,2,6,0,7,4,10,0
3,2,2,6,0,7,4,1,0
3,2,2,6,0,7,4,2,0
3,2,2,6,0,7,4,3,0
3,2,2,6,0,7,4,4,0
3,2,2,6,0,7,4,5,0
3,2,2,6,0,7,4,6,0
3,2,2,6,0,7,4,7,0
3,2,2,6,0,7,4,8,0
3,2,2,6,0,7,4,9,0
3,2,2,6,0,7,1,10,4
3,2,2,6,0,7,1,1,75
3,2,2,6,0,7,1,2,20
3,2,2,6,0,7,1,3,144
3,2,2,6,0,7,1,4,26
3,2,2,6,0,7,1,5,5
3,2,2,6,0,7,1,6,25
3,2,2,6,0,7,1,7,55
3,2,2,6,0,7,1,8,151
3,2,2,6,0,7,1,9,125
3,2,2,6,0,7,2,10,0
3,2,2,6,0,7,2,1,0
3,2,2,6,0,7,2,2,6
3,2,2,6,0,7,2,3,6
3,2,2,6,0,7,2,4,0
3,2,2,6,0,7,2,5,0
3,2,2,6,0,7,2,6,0
3,2,2,6,0,7,2,7,0
3,2,2,6,0,7,2,8,0
3,2,2,6,0,7,2,9,0
3,2,2,6,0,7,3,10,0
3,2,2,6,0,7,3,1,0
3,2,2,6,0,7,3,2,0
3,2,2,6,0,7,3,3,0
3,2,2,6,0,7,3,4,0
3,2,2,6,0,7,3,5,0
3,2,2,6,0,7,3,6,0
3,2,2,6,0,7,3,7,0
3,2,2,6,0,7,3,8,0
3,2,2,6,0,7,3,9,0
3,2,2,6,0,8,4,10,0
3,2,2,6,0,8,4,1,0
3,2,2,6,0,8,4,2,0
3,2,2,6,0,8,4,3,0
3,2,2,6,0,8,4,4,0
3,2,2,6,0,8,4,5,0
3,2,2,6,0,8,4,6,0
3,2,2,6,0,8,4,7,0
3,2,2,6,0,8,4,8,0
3,2,2,6,0,8,4,9,0
3,2,2,6,0,8,1,10,4
3,2,2,6,0,8,1,1,60
3,2,2,6,0,8,1,2,6
3,2,2,6,0,8,1,3,78
3,2,2,6,0,8,1,4,9
3,2,2,6,0,8,1,5,10
3,2,2,6,0,8,1,6,14
3,2,2,6,0,8,1,7,24
3,2,2,6,0,8,1,8,69
3,2,2,6,0,8,1,9,60
3,2,2,6,0,8,2,10,0
3,2,2,6,0,8,2,1,0
3,2,2,6,0,8,2,2,0
3,2,2,6,0,8,2,3,3
3,2,2,6,0,8,2,4,0
3,2,2,6,0,8,2,5,0
3,2,2,6,0,8,2,6,0
3,2,2,6,0,8,2,7,0
3,2,2,6,0,8,2,8,0
3,2,2,6,0,8,2,9,0
3,2,2,6,0,8,3,10,0
3,2,2,6,0,8,3,1,0
3,2,2,6,0,8,3,2,0
3,2,2,6,0,8,3,3,9
3,2,2,6,0,8,3,4,0
3,2,2,6,0,8,3,5,0
3,2,2,6,0,8,3,6,0
3,2,2,6,0,8,3,7,0
3,2,2,6,0,8,3,8,0
3,2,2,6,0,8,3,9,8
3,2,2,6,0,9,4,10,0
3,2,2,6,0,9,4,1,0
3,2,2,6,0,9,4,2,0
3,2,2,6,0,9,4,3,0
3,2,2,6,0,9,4,4,0
3,2,2,6,0,9,4,5,0
3,2,2,6,0,9,4,6,0
3,2,2,6,0,9,4,7,0
3,2,2,6,0,9,4,8,0
3,2,2,6,0,9,4,9,0
3,2,2,6,0,9,1,10,0
3,2,2,6,0,9,1,1,43
3,2,2,6,0,9,1,2,4
3,2,2,6,0,9,1,3,42
3,2,2,6,0,9,1,4,6
3,2,2,6,0,9,1,5,0
3,2,2,6,0,9,1,6,3
3,2,2,6,0,9,1,7,8
3,2,2,6,0,9,1,8,32
3,2,2,6,0,9,1,9,22
3,2,2,6,0,9,2,10,0
3,2,2,6,0,9,2,1,0
3,2,2,6,0,9,2,2,0
3,2,2,6,0,9,2,3,0
3,2,2,6,0,9,2,4,0
3,2,2,6,0,9,2,5,0
3,2,2,6,0,9,2,6,0
3,2,2,6,0,9,2,7,0
3,2,2,6,0,9,2,8,0
3,2,2,6,0,9,2,9,0
3,2,2,6,0,9,3,10,0
3,2,2,6,0,9,3,1,0
3,2,2,6,0,9,3,2,0
3,2,2,6,0,9,3,3,0
3,2,2,6,0,9,3,4,0
3,2,2,6,0,9,3,5,0
3,2,2,6,0,9,3,6,0
3,2,2,6,0,9,3,7,0
3,2,2,6,0,9,3,8,0
3,2,2,6,0,9,3,9,0
3,2,2,6,0,10,4,10,0
3,2,2,6,0,10,4,1,0
3,2,2,6,0,10,4,2,0
3,2,2,6,0,10,4,3,0
3,2,2,6,0,10,4,4,0
3,2,2,6,0,10,4,5,0
3,2,2,6,0,10,4,6,0
3,2,2,6,0,10,4,7,0
3,2,2,6,0,10,4,8,0
3,2,2,6,0,10,4,9,0
3,2,2,6,0,10,1,10,0
3,2,2,6,0,10,1,1,0
3,2,2,6,0,10,1,2,0
3,2,2,6,0,10,1,3,3
3,2,2,6,0,10,1,4,0
3,2,2,6,0,10,1,5,0
3,2,2,6,0,10,1,6,0
3,2,2,6,0,10,1,7,0
3,2,2,6,0,10,1,8,3
3,2,2,6,0,10,1,9,9
3,2,2,6,0,10,2,10,0
3,2,2,6,0,10,2,1,0
3,2,2,6,0,10,2,2,0
3,2,2,6,0,10,2,3,0
3,2,2,6,0,10,2,4,0
3,2,2,6,0,10,2,5,0
3,2,2,6,0,10,2,6,0
3,2,2,6,0,10,2,7,0
3,2,2,6,0,10,2,8,0
3,2,2,6,0,10,2,9,0
3,2,2,6,0,10,3,10,0
3,2,2,6,0,10,3,1,0
3,2,2,6,0,10,3,2,0
3,2,2,6,0,10,3,3,0
3,2,2,6,0,10,3,4,0
3,2,2,6,0,10,3,5,0
3,2,2,6,0,10,3,6,0
3,2,2,6,0,10,3,7,0
3,2,2,6,0,10,3,8,0
3,2,2,6,0,10,3,9,0
3,2,2,6,1,1,4,10,0
3,2,2,6,1,1,4,1,0
3,2,2,6,1,1,4,2,0
3,2,2,6,1,1,4,3,0
3,2,2,6,1,1,4,4,0
3,2,2,6,1,1,4,5,0
3,2,2,6,1,1,4,6,0
3,2,2,6,1,1,4,7,0
3,2,2,6,1,1,4,8,0
3,2,2,6,1,1,4,9,0
3,2,2,6,1,1,1,10,0
3,2,2,6,1,1,1,1,4
3,2,2,6,1,1,1,2,4
3,2,2,6,1,1,1,3,44
3,2,2,6,1,1,1,4,13
3,2,2,6,1,1,1,5,3
3,2,2,6,1,1,1,6,6
3,2,2,6,1,1,1,7,19
3,2,2,6,1,1,1,8,62
3,2,2,6,1,1,1,9,223
3,2,2,6,1,1,2,10,0
3,2,2,6,1,1,2,1,0
3,2,2,6,1,1,2,2,0
3,2,2,6,1,1,2,3,0
3,2,2,6,1,1,2,4,0
3,2,2,6,1,1,2,5,0
3,2,2,6,1,1,2,6,0
3,2,2,6,1,1,2,7,0
3,2,2,6,1,1,2,8,0
3,2,2,6,1,1,2,9,4
3,2,2,6,1,1,3,10,0
3,2,2,6,1,1,3,1,0
3,2,2,6,1,1,3,2,0
3,2,2,6,1,1,3,3,0
3,2,2,6,1,1,3,4,0
3,2,2,6,1,1,3,5,0
3,2,2,6,1,1,3,6,0
3,2,2,6,1,1,3,7,0
3,2,2,6,1,1,3,8,0
3,2,2,6,1,1,3,9,0
3,2,2,6,1,2,4,10,0
3,2,2,6,1,2,4,1,0
3,2,2,6,1,2,4,2,0
3,2,2,6,1,2,4,3,0
3,2,2,6,1,2,4,4,0
3,2,2,6,1,2,4,5,0
3,2,2,6,1,2,4,6,0
3,2,2,6,1,2,4,7,0
3,2,2,6,1,2,4,8,0
3,2,2,6,1,2,4,9,0
3,2,2,6,1,2,1,10,0
3,2,2,6,1,2,1,1,4
3,2,2,6,1,2,1,2,8
3,2,2,6,1,2,1,3,34
3,2,2,6,1,2,1,4,10
3,2,2,6,1,2,1,5,0
3,2,2,6,1,2,1,6,5
3,2,2,6,1,2,1,7,12
3,2,2,6,1,2,1,8,23
3,2,2,6,1,2,1,9,82
3,2,2,6,1,2,2,10,0
3,2,2,6,1,2,2,1,0
3,2,2,6,1,2,2,2,0
3,2,2,6,1,2,2,3,0
3,2,2,6,1,2,2,4,0
3,2,2,6,1,2,2,5,0
3,2,2,6,1,2,2,6,0
3,2,2,6,1,2,2,7,0
3,2,2,6,1,2,2,8,0
3,2,2,6,1,2,2,9,0
3,2,2,6,1,2,3,10,0
3,2,2,6,1,2,3,1,0
3,2,2,6,1,2,3,2,0
3,2,2,6,1,2,3,3,0
3,2,2,6,1,2,3,4,0
3,2,2,6,1,2,3,5,0
3,2,2,6,1,2,3,6,0
3,2,2,6,1,2,3,7,0
3,2,2,6,1,2,3,8,0
3,2,2,6,1,2,3,9,0
3,2,2,6,1,3,4,10,0
3,2,2,6,1,3,4,1,0
3,2,2,6,1,3,4,2,0
3,2,2,6,1,3,4,3,0
3,2,2,6,1,3,4,4,0
3,2,2,6,1,3,4,5,0
3,2,2,6,1,3,4,6,0
3,2,2,6,1,3,4,7,0
3,2,2,6,1,3,4,8,0
3,2,2,6,1,3,4,9,0
3,2,2,6,1,3,1,10,13
3,2,2,6,1,3,1,1,0
3,2,2,6,1,3,1,2,3
3,2,2,6,1,3,1,3,23
3,2,2,6,1,3,1,4,10
3,2,2,6,1,3,1,5,3
3,2,2,6,1,3,1,6,0
3,2,2,6,1,3,1,7,9
3,2,2,6,1,3,1,8,13
3,2,2,6,1,3,1,9,77
3,2,2,6,1,3,2,10,0
3,2,2,6,1,3,2,1,0
3,2,2,6,1,3,2,2,0
3,2,2,6,1,3,2,3,0
3,2,2,6,1,3,2,4,0
3,2,2,6,1,3,2,5,0
3,2,2,6,1,3,2,6,0
3,2,2,6,1,3,2,7,0
3,2,2,6,1,3,2,8,0
3,2,2,6,1,3,2,9,0
3,2,2,6,1,3,3,10,0
3,2,2,6,1,3,3,1,0
3,2,2,6,1,3,3,2,0
3,2,2,6,1,3,3,3,0
3,2,2,6,1,3,3,4,0
3,2,2,6,1,3,3,5,0
3,2,2,6,1,3,3,6,0
3,2,2,6,1,3,3,7,0
3,2,2,6,1,3,3,8,0
3,2,2,6,1,3,3,9,0
3,2,2,6,1,4,4,10,0
3,2,2,6,1,4,4,1,0
3,2,2,6,1,4,4,2,0
3,2,2,6,1,4,4,3,0
3,2,2,6,1,4,4,4,0
3,2,2,6,1,4,4,5,0
3,2,2,6,1,4,4,6,0
3,2,2,6,1,4,4,7,0
3,2,2,6,1,4,4,8,0
3,2,2,6,1,4,4,9,0
3,2,2,6,1,4,1,10,0
3,2,2,6,1,4,1,1,4
3,2,2,6,1,4,1,2,0
3,2,2,6,1,4,1,3,11
3,2,2,6,1,4,1,4,3
3,2,2,6,1,4,1,5,0
3,2,2,6,1,4,1,6,6
3,2,2,6,1,4,1,7,5
3,2,2,6,1,4,1,8,9
3,2,2,6,1,4,1,9,32
3,2,2,6,1,4,2,10,0
3,2,2,6,1,4,2,1,0
3,2,2,6,1,4,2,2,0
3,2,2,6,1,4,2,3,0
3,2,2,6,1,4,2,4,0
3,2,2,6,1,4,2,5,0
3,2,2,6,1,4,2,6,0
3,2,2,6,1,4,2,7,0
3,2,2,6,1,4,2,8,0
3,2,2,6,1,4,2,9,0
3,2,2,6,1,4,3,10,0
3,2,2,6,1,4,3,1,0
3,2,2,6,1,4,3,2,0
3,2,2,6,1,4,3,3,0
3,2,2,6,1,4,3,4,0
3,2,2,6,1,4,3,5,0
3,2,2,6,1,4,3,6,0
3,2,2,6,1,4,3,7,0
3,2,2,6,1,4,3,8,0
3,2,2,6,1,4,3,9,0
3,2,2,6,1,5,4,10,0
3,2,2,6,1,5,4,1,0
3,2,2,6,1,5,4,2,0
3,2,2,6,1,5,4,3,0
3,2,2,6,1,5,4,4,0
3,2,2,6,1,5,4,5,0
3,2,2,6,1,5,4,6,0
3,2,2,6,1,5,4,7,0
3,2,2,6,1,5,4,8,0
3,2,2,6,1,5,4,9,0
3,2,2,6,1,5,1,10,0
3,2,2,6,1,5,1,1,0
3,2,2,6,1,5,1,2,3
3,2,2,6,1,5,1,3,6
3,2,2,6,1,5,1,4,0
3,2,2,6,1,5,1,5,0
3,2,2,6,1,5,1,6,4
3,2,2,6,1,5,1,7,5
3,2,2,6,1,5,1,8,8
3,2,2,6,1,5,1,9,26
3,2,2,6,1,5,2,10,0
3,2,2,6,1,5,2,1,0
3,2,2,6,1,5,2,2,0
3,2,2,6,1,5,2,3,0
3,2,2,6,1,5,2,4,0
3,2,2,6,1,5,2,5,0
3,2,2,6,1,5,2,6,0
3,2,2,6,1,5,2,7,0
3,2,2,6,1,5,2,8,0
3,2,2,6,1,5,2,9,0
3,2,2,6,1,5,3,10,0
3,2,2,6,1,5,3,1,0
3,2,2,6,1,5,3,2,0
3,2,2,6,1,5,3,3,0
3,2,2,6,1,5,3,4,0
3,2,2,6,1,5,3,5,0
3,2,2,6,1,5,3,6,0
3,2,2,6,1,5,3,7,0
3,2,2,6,1,5,3,8,0
3,2,2,6,1,5,3,9,0
3,2,2,6,1,6,4,10,0
3,2,2,6,1,6,4,1,0
3,2,2,6,1,6,4,2,0
3,2,2,6,1,6,4,3,0
3,2,2,6,1,6,4,4,0
3,2,2,6,1,6,4,5,0
3,2,2,6,1,6,4,6,0
3,2,2,6,1,6,4,7,0
3,2,2,6,1,6,4,8,0
3,2,2,6,1,6,4,9,0
3,2,2,6,1,6,1,10,0
3,2,2,6,1,6,1,1,0
3,2,2,6,1,6,1,2,0
3,2,2,6,1,6,1,3,5
3,2,2,6,1,6,1,4,0
3,2,2,6,1,6,1,5,0
3,2,2,6,1,6,1,6,3
3,2,2,6,1,6,1,7,5
3,2,2,6,1,6,1,8,7
3,2,2,6,1,6,1,9,14
3,2,2,6,1,6,2,10,0
3,2,2,6,1,6,2,1,0
3,2,2,6,1,6,2,2,0
3,2,2,6,1,6,2,3,0
3,2,2,6,1,6,2,4,0
3,2,2,6,1,6,2,5,0
3,2,2,6,1,6,2,6,0
3,2,2,6,1,6,2,7,0
3,2,2,6,1,6,2,8,0
3,2,2,6,1,6,2,9,0
3,2,2,6,1,6,3,10,0
3,2,2,6,1,6,3,1,0
3,2,2,6,1,6,3,2,0
3,2,2,6,1,6,3,3,0
3,2,2,6,1,6,3,4,0
3,2,2,6,1,6,3,5,0
3,2,2,6,1,6,3,6,0
3,2,2,6,1,6,3,7,0
3,2,2,6,1,6,3,8,0
3,2,2,6,1,6,3,9,0
3,2,2,6,1,7,4,10,0
3,2,2,6,1,7,4,1,0
3,2,2,6,1,7,4,2,0
3,2,2,6,1,7,4,3,0
3,2,2,6,1,7,4,4,0
3,2,2,6,1,7,4,5,0
3,2,2,6,1,7,4,6,0
3,2,2,6,1,7,4,7,0
3,2,2,6,1,7,4,8,0
3,2,2,6,1,7,4,9,0
3,2,2,6,1,7,1,10,0
3,2,2,6,1,7,1,1,0
3,2,2,6,1,7,1,2,0
3,2,2,6,1,7,1,3,8
3,2,2,6,1,7,1,4,0
3,2,2,6,1,7,1,5,0
3,2,2,6,1,7,1,6,0
3,2,2,6,1,7,1,7,0
3,2,2,6,1,7,1,8,7
3,2,2,6,1,7,1,9,12
3,2,2,6,1,7,2,10,0
3,2,2,6,1,7,2,1,0
3,2,2,6,1,7,2,2,0
3,2,2,6,1,7,2,3,0
3,2,2,6,1,7,2,4,0
3,2,2,6,1,7,2,5,0
3,2,2,6,1,7,2,6,0
3,2,2,6,1,7,2,7,0
3,2,2,6,1,7,2,8,0
3,2,2,6,1,7,2,9,0
3,2,2,6,1,7,3,10,0
3,2,2,6,1,7,3,1,0
3,2,2,6,1,7,3,2,0
3,2,2,6,1,7,3,3,0
3,2,2,6,1,7,3,4,0
3,2,2,6,1,7,3,5,0
3,2,2,6,1,7,3,6,0
3,2,2,6,1,7,3,7,0
3,2,2,6,1,7,3,8,0
3,2,2,6,1,7,3,9,0
3,2,2,6,1,8,4,10,0
3,2,2,6,1,8,4,1,0
3,2,2,6,1,8,4,2,0
3,2,2,6,1,8,4,3,0
3,2,2,6,1,8,4,4,0
3,2,2,6,1,8,4,5,0
3,2,2,6,1,8,4,6,0
3,2,2,6,1,8,4,7,0
3,2,2,6,1,8,4,8,0
3,2,2,6,1,8,4,9,0
3,2,2,6,1,8,1,10,0
3,2,2,6,1,8,1,1,0
3,2,2,6,1,8,1,2,0
3,2,2,6,1,8,1,3,0
3,2,2,6,1,8,1,4,3
3,2,2,6,1,8,1,5,5
3,2,2,6,1,8,1,6,0
3,2,2,6,1,8,1,7,4
3,2,2,6,1,8,1,8,0
3,2,2,6,1,8,1,9,3
3,2,2,6,1,8,2,10,0
3,2,2,6,1,8,2,1,0
3,2,2,6,1,8,2,2,0
3,2,2,6,1,8,2,3,0
3,2,2,6,1,8,2,4,0
3,2,2,6,1,8,2,5,0
3,2,2,6,1,8,2,6,0
3,2,2,6,1,8,2,7,0
3,2,2,6,1,8,2,8,0
3,2,2,6,1,8,2,9,0
3,2,2,6,1,8,3,10,0
3,2,2,6,1,8,3,1,0
3,2,2,6,1,8,3,2,0
3,2,2,6,1,8,3,3,0
3,2,2,6,1,8,3,4,0
3,2,2,6,1,8,3,5,0
3,2,2,6,1,8,3,6,0
3,2,2,6,1,8,3,7,0
3,2,2,6,1,8,3,8,0
3,2,2,6,1,8,3,9,3
3,2,2,6,1,9,4,10,0
3,2,2,6,1,9,4,1,0
3,2,2,6,1,9,4,2,0
3,2,2,6,1,9,4,3,0
3,2,2,6,1,9,4,4,0
3,2,2,6,1,9,4,5,0
3,2,2,6,1,9,4,6,0
3,2,2,6,1,9,4,7,0
3,2,2,6,1,9,4,8,0
3,2,2,6,1,9,4,9,0
3,2,2,6,1,9,1,10,0
3,2,2,6,1,9,1,1,0
3,2,2,6,1,9,1,2,0
3,2,2,6,1,9,1,3,0
3,2,2,6,1,9,1,4,0
3,2,2,6,1,9,1,5,0
3,2,2,6,1,9,1,6,0
3,2,2,6,1,9,1,7,0
3,2,2,6,1,9,1,8,4
3,2,2,6,1,9,1,9,5
3,2,2,6,1,9,2,10,0
3,2,2,6,1,9,2,1,0
3,2,2,6,1,9,2,2,0
3,2,2,6,1,9,2,3,0
3,2,2,6,1,9,2,4,0
3,2,2,6,1,9,2,5,0
3,2,2,6,1,9,2,6,0
3,2,2,6,1,9,2,7,0
3,2,2,6,1,9,2,8,0
3,2,2,6,1,9,2,9,0
3,2,2,6,1,9,3,10,0
3,2,2,6,1,9,3,1,0
3,2,2,6,1,9,3,2,0
3,2,2,6,1,9,3,3,0
3,2,2,6,1,9,3,4,0
3,2,2,6,1,9,3,5,0
3,2,2,6,1,9,3,6,0
3,2,2,6,1,9,3,7,0
3,2,2,6,1,9,3,8,0
3,2,2,6,1,9,3,9,0
3,2,2,6,1,10,4,10,0
3,2,2,6,1,10,4,1,0
3,2,2,6,1,10,4,2,0
